"Order #","MSS PO","Enrollment #","Order Recv. Date","Date ORD ACK","Customer Name","SKU Ordered",Appliance,Qty,"Service SKU","Service Level",Address,City,State,Postal,Country,"Serial #","Expected ship date","Actual Ship Date","INCO Terms",Carrier,"Tracking #","Customs Arrival Date","Final Delivery Date"
013100,6000385385,50067569,08/10/2016,08/10/2016,"Diamond Bank Plc",3M2-00002,8600,1.00,3M2-00005,Standard,"67 W Merrick Road theFLOshop (Diamo","Valley Stream",NY,11580,"United States",SHG0997877L7G1L,,09/09/2016,,FEDEX,701542227534,09/14/2016,09/14/2016
013099,"97292223 | POC-017",N/A,08/10/2016,,"ACCENTURE RIOTINTO Melbourne Data Centre (ME1)",3M2-00001,8100,1.00,,,"600 Lorimer St","Port Melbourne",VIC,3207,Australia,SSG0997879L70EA,,08/17/2016,DDP,DHL,SSFO0092467,,08/23/2016
013098,"97292223 | POC-016",N/A,08/10/2016,,"ACCENTURE RIOTINTO Sydney Data Centre (SY3)",3M2-00001,8100,2.00,,,"47 Bourke Rd",Alexandria,NSW,2015,Australia,"SSG0997879L70JR
SHG0997879L72QY",,08/17/2016,DDP,DHL,SSFO0092468,,08/25/2016
013096,6000385218,SHG0997879L72WV,08/09/2016,08/10/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/12/2016,,FEDEX,,,
013095,6000385217,SHG0997879L73HS,08/09/2016,08/10/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/12/2016,,FEDEX,,,
013094,6000385216,SHG0997877L74CX,08/09/2016,08/10/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/12/2016,,FEDEX,,,
013093,6000385215,SHG0997879L718X,08/09/2016,08/10/2016,Microsoft,,,,3M2-00005,Standard,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/12/2016,,FEDEX,,,
013091,6000385007,SHG0997879L73NS,08/08/2016,08/09/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/12/2016,,FEDEX,,,
013090,6000385006,SHG0997877L74C9,08/08/2016,08/09/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/12/2016,,FEDEX,,,
013088,6000385001,52347659,08/08/2016,08/09/2016,"Nottinghamshire County Council",3M2-00001,8100,1.00,3M2-00006,Premium,"County Hall West Bridgford",Nottingham,NTT,"NG2 7QP","United Kingdom",SHG0997879L7FBM,,08/19/2016,DAP,DHL,5134164512,08/21/2016,08/25/2016
013087,6000385000,72754240,08/08/2016,08/09/2016,"Knorr Bremse Systeme für Schienenfa",3M2-00001,8100,1.00,3M2-00006,Premium,"Moosacher Strasse 80",Munich,BY,80809,Germany,SHG0997879L7FQ3,,08/30/2016,DAP,DHL,5134164814,09/01/2016,09/05/2016
013086,6000384994,64471989,08/08/2016,08/09/2016,"(FLOCargo) Sterling Bank Plc",3M2-00002,8600,1.00,3M2-00005,Standard,"67 West Merrick Road","Valley Stream",NY,11580,"United States",SHG0997877L7G0K,,09/09/2016,,FEDEX,701542227523,09/14/2016,09/14/2016
013085,6000384996,63584707,08/08/2016,,"Abdul-Kader AlMuhaidib and Sons",3M2-00001,8100,1.00,3M2-00006,Premium,"Al Muhaidib  Head Office, PO Box 30",Dammam,,31411,"Saudi Arabia",SHG0997879L7FLB,,08/29/2016,DDP,DHL,5134164766,09/05/2016,09/08/2016
013084,6000384997,71868353,08/08/2016,08/16/2016,"Hilti Deutschland AG",3M2-00002,8600,1.00,3M2-00005,Standard,"Hiltistrasse 2",Kaufering,N/A,86916,Germany,SHG0997877L7FAS,,08/24/2016,DDP,DHL,5134164711,08/26/2016,09/01/2016
013083,6000384998,71868353,08/08/2016,08/16/2016,"Hilti AG",3M2-00001,8100,1.00,3M2-00005,Standard,"Hiltistrasse 2",Kaufering,N/A,86916,Germany,SHG0997879L7FMP,,08/24/2016,DDP,DHL,5134164696,08/26/2016,09/01/2016
013082,6000384995,47756448,08/08/2016,08/09/2016,"Rose Bruford College",3M2-00001,8100,1.00,3M2-00005,Standard,"Burnt Oak Lane",Sidcup,KEN,"DA15 9DF","United Kingdom",SHG0997879L7FMS,,08/23/2016,DDP,DHL,5134164663,08/26/2016,09/01/2016
013081,6000384993,59696164,08/08/2016,08/09/2016,"BUI(Pty) Ltd",3M2-00001,8100,1.00,3M2-00006,Premium,"Address: BUI, Microsoft Corporate Hill, 2nd Floor, Tenant Section, Bryanston",Johannesburg,Gauteng,2021,"South Africa",SHG0997879L7FMQ,,08/23/2016,DAP,DHL,"5134164652
5134164674",08/28/2016,08/30/2016
013080,6000384992,71868353,08/08/2016,08/16/2016,"Hilti France S.A.",3M2-00001,8100,1.00,3M2-00005,Standard,"1, rue Jean Mermoz",Magny-les-Hameaux,N/A,78778,France,SHG0997879L7FME,,08/23/2016,DDP,DHL,5134164641,08/26/2016,08/31/2016
013079,6000384775,91301891,08/05/2016,08/08/2016,"SOS Group Limited",3M2-00002,8600,1.00,3M2-00005,Standard,"50 Hoi Yuen Road, Kwun Tong, Kowloo","Hong Kong",,,"Hong Kong",SHG0997877L7G1N,,09/09/2016,DAP,DHL,5134164980,09/12/2016,09/13/2016
013078,6000384776,62975769,08/05/2016,08/08/2016,"Ascentech K.K.",3M2-00001,8100,1.00,3M2-00006,Premium,"2-35-4 Minami Ikebukuro Unity Ikebu",Toshima-ku,13,171-0022,Japan,SHG0997879L7FH9,,08/19/2016,DAP,DHL,5134164383,08/22/2016,08/23/2016
013077,6000384774,87367432,08/05/2016,08/08/2016,"CTC Global Sdn Bhd",3M2-00001,8100,1.00,3M2-00006,Premium,"Jalan Bersatu 13/4, Section 13,","Petaling Jaya",10,46200,Malaysia,SHG0997879L7FMR,,08/24/2016,DAP,DHL,5134164604,08/30/2016,09/06/2016
013076,6000384777,SHG0997877L72SQ,08/05/2016,08/08/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/09/2016,,FEDEX,,,
013075,6000384744,65761572,08/05/2016,08/09/2016,"Sonata Software Limited",3M2-00002,8600,1.00,3M2-00006,Premium,"1/4 APS Trust Building, Bull Temple",Bangalore,KA,560019,India,SHG0997877L7FTV,,09/12/2016,DAP,DHL,"5134165013
701542228596",09/17/2016,09/22/2016
013074,6000384473,52033823,08/04/2016,08/05/2016,CLEAResult,3M2-00002,8600,20.00,3M2-00006,Premium,"100 SW Main STE 1500",Portland,OR,97204,"United States","SHG0997877L7FS6
SHG0997877L7FS5
SHG0997877L7FTP
SHG0997877L7FTQ
SHG0997877L7FTL
SHG0997877L7FTY
SHG0997877L7FVE
SHG0997877L7FWT
SHG0997877L7FX0
SHG0997877L7FQY
SHG0997877L7FS1
SHG0997877L7FWD
SHG0997877L7FWL
SHG0997877L7FWC
SHG0997877L7FXD
SHG0997877L7FS2
SHG0997877L7FWB
SHG0997877L7FW3
SHG0997877L7FXV
SHG0997877L7FYH",,09/09/2016,,FEDEX,701542227556,09/14/2016,09/14/2016
013073,6000384452,8471243,08/04/2016,08/05/2016,"Open Polytechnic of New Zealand",3M2-00001,8100,1.00,3M2-00006,Premium,"Inwards Goods, 3 Cleary Street Waiw","Lower Hutt",,5011,"New Zealand",SHG0997879L7FMN,,08/24/2016,DAP,DHL,5134164744,08/27/2016,09/29/2016
013072,6000384451,77524807,08/04/2016,08/05/2016,"The Walt Disney Company India Pvt LTD",3M2-00001,8100,1.00,3M2-00006,Premium,"Guru Hargovindji Marg, Chakala, And, ",Mumbai,MH,400093,India,SHG0997879L7FMB,,08/23/2016,DAP,DHL,701542225851,08/28/2016,09/20/2016
013071,6000384453,73337825,08/04/2016,08/05/2016,"True Manufacturing Company Inc",3M2-00001,8100,1.00,3M2-00006,Premium,"2001 East Terra Lane","O FALLON",MO,63366,"United States",SHG0997879L7FK0,,08/23/2016,,FEDEX,701542225840,,08/25/2016
013070,6000384271,75579377,08/03/2016,08/04/2016,"Unicarriers Netherlands BV",3M2-00001,8100,1.00,3M2-00005,Standard,"IJzersteden 28",Enschede,OV,"7547 TB",Netherlands,SHG0997879L7FMA,,08/23/2016,DAP,DHL,5134164630,,08/29/2016
013069,6000384264,90949491,08/03/2016,08/04/2016,"Huntswood CTC LTD",3M2-00001,8100,1.00,3M2-00005,Standard,"Abbey Gardens Abbey Street",Reading,,"RG1 3BA","United Kingdom",SHG0997879L7FM9,,08/24/2016,DAP,DHL,5134164755,08/28/2016,09/09/2016
013068,6000384265,86243963,08/03/2016,08/04/2016,"Técnicas Reunidas, S.A",3M2-00001,8100,1.00,3M2-00006,Premium,"C/ Arapiles, 13.",Madrid,M,28015,Spain,SHG0997879L7FJB,,08/24/2016,DAP,DHL,5134164700,08/26/2016,08/26/2016
013067,6000384263,83289807,08/03/2016,08/04/2016,"South London and Maudsley NHS Trust",3M2-00002,8600,1.00,3M2-00006,Premium,"Monks Orchard Road, Beckenham BR3",Beckenham,,"BR3 3BX","United Kingdom",SHG0997877L7FXF,,09/09/2016,DAP,DHL,5134165002,09/12/2016,09/29/2016
013066,6000384261,80800655,08/03/2016,08/04/2016,"Active for Trading",3M2-00002,8600,1.00,3M2-00006,Premium,"17 El Mdina St, St El Nozha El Gedida ",Cairo,CA,11111,Egypt,,,09/28/2016,DAP,DHL,5134164991,10/03/2016,11/30/2016
013065,6000384262,65355594,08/03/2016,08/04/2016,SoftwareONE,3M2-00001,8100,4.00,3M2-00006,Premium,"41 - 47 Hartfield Road",London,,"SW19 3JN","United Kingdom","SHG0997879L7FLL
SHG0997879L7FLD
SHG0997879L7FK3
SHG0997879L7FH0",,08/23/2016,DAP,DHL,5134164626,08/26/2016,09/02/2016
013063,6000384252,77489971,08/03/2016,08/04/2016,"National Life Insurance Company",3M2-00001,8100,2.00,3M2-00005,Standard,"1 national life drive",montpelier,VT,05633,"United States","SHG0997879L7FL8
SHG0997879L7FMD",,09/06/2016,,FEDEX,701542225715,,08/26/2016
013062,6000384242,50684548,08/03/2016,08/04/2016,"Dumas Contracting Ltd",3M2-00001,8100,1.00,3M2-00005,Standard,"865 Mount Joy Street South",TImmins,ON,P4N7W7,Canada,SHG0997879L7F2H,,08/12/2016,,FEDEX,701542223881,,08/19/2016
013061,6000384241,63179129,08/03/2016,08/04/2016,"The Hanover Insurance Company",3M2-00001,8100,1.00,3M2-00005,Standard,"440 Lincoln St",Worcester,MA,01653,"United States",SHG0997879L7FJX,,08/23/2016,,FEDEX,701542225689,,08/26/2016
013060,6000384240,56294043,08/03/2016,08/04/2016,IRI,3M2-00002,8600,2.00,3M2-00006,Premium,"140 Riverside Ct","King's Mountain",NC,28086,"United States","SHG0997877L7FYD
SHG0997877L7FWR",,09/09/2016,,FEDEX,701542228379,09/14/2016,09/14/2016
013059,6000384239,7152373,08/03/2016,08/04/2016,"State of Michigan",3M2-00001,8100,1.00,3M2-00006,Premium,"7285 Parsons Drive",Dimondale,MI,48821,"United States",SHG0997879L7EQL,,08/04/2016,,FEDEX,701542222668,,08/08/2016
013058,6000384238,77028060,08/03/2016,08/04/2016,"Team Inc",3M2-00001,8100,1.00,3M2-00005,Standard,"10370 Richmond Ave ste 600",Houston,TX,77042,"United States",SHG0997879L7FJT,,08/23/2016,,FEDEX,701542225690,,08/26/2016
013057,6000384237,84527764,08/03/2016,08/04/2016,"SmartHOTEL BV",3M2-00001,8100,1.00,3M2-00005,Standard,"Einsteinstraat 5-7",Reeuwijk,ZH,2811EP,Netherlands,SHG0997879L7FK1,,08/23/2016,DAP,DHL,5134164593,08/26/2016,08/26/2016
013056,6000384236,75941126,08/03/2016,08/09/2016,"CFL Holding B.V.",3M2-00001,8100,1.00,3M2-00005,Standard,"Lingewei 2",Tiel,GE,"4004 LL",Netherlands,SHG0997879L7FJW,,08/23/2016,DDP,DHL,5134164615,08/26/2016,08/30/2016
013054,6000384233,SHG0997879L73NQ,08/03/2016,08/04/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/09/2016,,FEDEX,,,
013053,6000384234,SHG0997879L73P3,08/03/2016,08/04/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/04/2016,,FEDEX,,,
013052,6000383789,60503289,08/01/2016,08/03/2016,"Barry University",3M2-00001,8100,1.00,3M2-00006,Premium,"11300 NE 2nd Ave Garner 245","Miami Shores",FL,33161,"United States",SHG0997879L7FJ0,,08/23/2016,,FEDEX,701542225678,,08/26/2016
013051,6000383732,91963404,08/01/2016,08/09/2016,"SURFmarket B.V.",3M2-00001,8100,5.00,3M2-00006,Premium,"Moreelsepark 48",Utrecht,UT,3511EP,Netherlands,"SHG0997879L7FJ1
SHG0997879L7FJY
SHG0997879L7FLE
SHG0997879L7FK2
SHG0997879L7FL9",,08/23/2016,DDP,DHL,5134164560,,
013050,6000383731,52877324,08/01/2016,08/09/2016,"Army HQ",3M2-00001,8100,1.00,3M2-00005,Standard,"Marlborough Lines | Monxton Road",Andover,HAM,"SP11 8HJ","United Kingdom",SHG0997879L7FJV,,08/23/2016,DDP,DHL,5134164582,08/26/2016,09/01/2016
013049,6000383719,SHG0997877L74JK,08/01/2016,08/01/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/03/2016,,FEDEX,,,
013048,6000383718,SHG0997877L74G4,08/01/2016,08/01/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/05/2016,,FEDEX,,,
013047,6000383717,SHG0997877L74E2,08/01/2016,08/01/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/05/2016,,FEDEX,,,
013046,6000383662,"FSR 10200",08/01/2016,08/03/2016,"Nea Tileorasi 'Star Channel' SA",3M2-00001,8100,1.00,3M2-00005,Standard,"36, Viltanioti street Nea Tileorasi",Kiffisia,,14564,Greece,SHG0997879L7F2C,,08/04/2016,DDP,DHL,Delivery,,
013045,6000383602,SHG0997879L73VD,07/29/2016,08/01/2016,Microsoft,,,,3M2-00005,Standard,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/02/2016,,FEDEX,,,
013044,6000383601,79804922,07/29/2016,08/02/2016,"Bunnings Group Limited",3M2-00001,8100,1.00,3M2-00006,Premium,"96 Mt Gravatt-Capalaba Road Level 3","Upper Mt Gravatt",QLD,4122,Australia,SHG0997879L7FJC,,08/19/2016,DAP,DHL,5134164475,,
013043,6000383600,79804922,07/29/2016,08/02/2016,"Bunnings Group Limited",3M2-00001,8100,1.00,3M2-00006,Premium,"11 Shirley Street",Rosehill,NSW,2142,Australia,SHG0997879L7FJ6,,08/19/2016,DAP,DHL,5134164486,08/22/2016,08/25/2016
013042,6000383599,58775826,07/29/2016,08/02/2016,"Virgin Atlantic Ltd",3M2-00001,8100,1.00,3M2-00006,Premium,"The Office Manor Royal",Crawley,WSX,"RH10 9NU","United Kingdom",SHG0997879L7FJ8,,08/19/2016,DAP,DHL,5134164490,08/22/2016,08/25/2016
013041,6000383597,90859604,07/29/2016,08/02/2016,"Zenith Bank PLC",3M2-00001,8100,1.00,3M2-00005,Standard,"67 West Merrick Road","Valley Stream",NY,11580,"United States",SHG0997879L7FHB,,08/19/2016,,FEDEX,701542225196,,08/24/2016
013040,6000383583,80099494,07/29/2016,08/02/2016,"Tetra Tech Inc.(2)",3M2-00002,8600,1.00,3M2-00006,Premium,"3475 E Foothill Blvd",Pasadena,CA,91107,"United States",SHG0997877L7EXL,,08/04/2016,,FEDEX,701542222657,,08/08/2016
013039,6000383598,73420611,07/29/2016,08/09/2016,"Ryanair Ltd",3M2-00001,8100,1.00,3M2-00006,Premium,"Ryanair Head Office Airside Busines",Swords,D,"CO DUBLIN",Ireland,SHG0997879L7FHV,,08/19/2016,DDP,DHL,5134164501,08/23/2016,08/29/2016
013038,6000383584,84805338,07/29/2016,08/02/2016,"Archer Daniels Midland",3M2-00002,8600,1.00,3M2-00006,Premium,"4666 Faries Parkway P.O. Box 1470",Decatur,IL,62525,"United States",SHG0997877L7FYT,,09/09/2016,,FEDEX,701542227800,09/13/2016,09/13/2016
013037,6000383585,84805338,07/29/2016,08/02/2016,"Archer Daniels Midland",3M2-00002,8600,1.00,3M2-00006,Premium,"4513 Western Avenue",Lisle,IL,60532,"United States",SHG0997877L7EXP,,08/05/2016,,FEDEX,701542222922,,08/09/2016
013036,6000383581,81776679,07/29/2016,08/02/2016,"DeVry Education Group Inc.",3M2-00002,8600,1.00,3M2-00005,Standard,"814 Commerce Drive 2nd Floor","Oak Brook",IL,60523,"United States",SHG0997877L7FTR,,09/09/2016,,FEDEX,701542227810,09/14/2016,09/14/2016
013035,6000383582,74158580,07/29/2016,08/02/2016,"InterContinental Hotels Group",3M2-00002,8600,1.00,3M2-00005,Standard,"1200 Windward Concourse",Alpharetta,GA,30005,"United States",SHG0997877L7FWP,,09/09/2016,,FEDEX,701542227784,09/14/2016,09/14/2016
013034,6000383580,81741512,07/29/2016,08/02/2016,"Twin Eagle Resource Management LLC",3M2-00002,8600,1.00,3M2-00005,Standard,"8847 W SAM HOUSTON PKWY N",Houston,TX,77040,"United States",SHG0997877L7FR5,,09/09/2016,,FEDEX,701542227773,09/14/2016,09/14/2016
013032,6000383578,46643909,07/29/2016,08/02/2016,"Nexus Technologies, Inc.",3M2-00002,8600,2.00,3M2-00006,Premium,"G/F Don Pablo Building, 114 Amorsol","Makati City",,1229,Philippines,"SHG0997877L7FXE
SHG0997877L7G1M",,09/09/2016,DAP,DHL,5134164965,09/13/2016,09/26/2016
013031,6000383289,87283116,07/28/2016,08/19/2016,"CPA Global Ltd.",3M2-00002,8600,1.00,3M2-00006,Premium,"Liberation House, Castle Street","St. Helier",Jersey,"JE1 1BL","United Kingdom",SHG0997877L7FC8,,08/22/2016,DAP,DHL,5134164556,08/26/2016,09/07/2016
013030,6000383291,51192236,07/28/2016,07/29/2016,"Autocont CZ",3M2-00001,8100,1.00,3M2-00005,Standard,"kounicova 67a AutoCont",Brno,,"602 00","Czech Republic",SHG0997879L7FLA,,08/22/2016,DAP,DHL,5134164571,08/24/2016,09/02/2016
013029,6000383290,85810846,07/28/2016,08/09/2016,"Ascentech K.K.",3M2-00001,8100,1.00,3M2-00006,Premium,"2-35-4 Minami Ikebukuro Unity Ikebu",Toshima-ku,13,171-0022,Japan,SHG0997879L7FH6,,08/19/2016,DAP,DHL,5134164523,08/22/2016,08/23/2016
013026,6000383108,SHG0997879L739W,07/28/2016,07/29/2016,Microsoft,,,,3M2-00005,Standard,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/02/2016,,FEDEX,,,
013025,6000382872,83967004,07/28/2016,,"Oriflame Cosmetics Russia",3M2-00002,8600,3.00,3M2-00005,Standard,"Usacheva 37 bld 1",Moscow,MOS,119048,Russia,"SHG0997877L7FR2
SHG0997877L7FQX
SHG0997877L7FR1",,09/09/2016,DDP,DHL,5134165024,09/13/2016,09/23/2016
013024,6000382734,SHG0997879L73PQ,07/27/2016,07/28/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,07/28/2016,,FEDEX,,,
013022,6000382730,SHG0997877L7AJP,07/27/2016,07/28/2016,Microsoft,,,,3M2-00005,Standard,"One Microsoft Way",Redmond,WA,98052,"United States",,,08/03/2016,,FEDEX,,,
013021,6000382727,64922127,07/27/2016,08/19/2016,"BD Network Ltd",3M2-00001,8100,1.00,3M2-00005,Standard,"56 Shoreditch High Street Unit 5.04",London,London,"E1 6PQ","United Kingdom",SHG0997879L7FH7,,08/19/2016,DAP,DHL,5134164545,08/21/2016,08/24/2016
013020,6000382712,56835478,07/27/2016,08/02/2016,"Kautex Textron GmbH & Co. KG",3M2-00002,8600,1.00,3M2-00006,Premium,"Kautexstr. 52",Bonn,Germany,D53229,Germany,SHG0997877L7EXW,,08/03/2016,DDP,DHL,5134164066,08/05/2016,08/09/2016
013019,6000382711,7533548,07/27/2016,08/09/2016,"Inframon Ltd",3M2-00002,8600,2.00,3M2-00005,Standard,"306 Parkway, Worle","Weston Super Mare",,"BS22 6WA","United Kingdom","SHG0997877L7FG3
SHG0997877L7FFA",,08/30/2016,DAP,DHL,5134164770,09/01/2016,09/09/2016
013018,6000382702,57332298,07/27/2016,07/27/2016,"SeaChange International",3M2-00002,8600,1.00,3M2-00005,Standard,"50 Nagog Park,",Acton,MA,01720,"United States",SHG0997877L7FCN,,08/30/2016,,FEDEX,701542226527,,
013017,6000382560,4863319,07/26/2016,07/27/2016,"Department of Information Technolog",3M2-00002,8600,1.00,3M2-00006,Premium,"3700 Wake Forest Road",Raleigh,NC,27609,"United States",SHG0997877L7FCL,,08/30/2016,,FEDEX,701542226620,,09/02/2016
013016,6000382539,46779589,07/26/2016,07/27/2016,"Patricia Diaz Garcia",3M2-00001,8100,1.00,3M2-00005,Standard,"Calle Guatemala 4006, Col. Juarez","Nuevo Laredo",TAM,88209,Mexico,SHG0997879L7FBJ,,08/12/2016,DAP,DHL,701542224123,,08/16/2016
013015,6000382537,81223012,07/26/2016,07/27/2016,"TechData Co., Ltd.",3M2-00001,8100,1.00,3M2-00005,Standard,"Kumhong 2 Bldg Hyochangwon-ro 6-4Yo",Seoul,11,140-851,"South Korea",SHG0997879L7FH2,,08/19/2016,DAP,DHL,5134164431,08/22/2016,09/22/2016
013012,6000382508,6206030,07/26/2016,07/26/2016,"Raiffeisen Informatik Consulting GmbH",3M2-00002,8600,1.00,3M2-00006,Premium,"Friedrich-Wilhelm Raiffeisen-Platz 1 ",Wien,.,"1020 ",Austria,SHG0997877L7FFB,,09/01/2016,DDP,DHL,5134164792,09/05/2016,09/08/2016
013011,6000382507,91935591,07/26/2016,08/09/2016,"ORBIT GROUP LTD",3M2-00002,8600,1.00,3M2-00005,Standard,"HARRY WESTON ROAD BINLEY BUSINESS P",COVENTRY,"WEST MIDLANDS","CV3 2SU","United Kingdom",SHG0997877L7EYW,,08/12/2016,DAP,DHL,5134164405,08/14/2016,08/24/2016
013010,6000382506,91935591,07/26/2016,07/26/2016,"ORBIT GROUP LTD",3M2-00001,8100,1.00,3M2-00005,Standard,"HARRY WESTON ROAD BINLEY BUSINESS P",COVENTRY,,"CV3 2SU","United Kingdom",SHG0997879L7FH1,,08/19/2016,DAP,DHL,5134164442,08/22/2016,08/31/2016
013009,6000382358,61155278,07/25/2016,08/09/2016,"Accudyne Industries, LLC",3M2-00002,8600,1.00,3M2-00006,Premium,"2728 N. Harwood St. Suite 200",Dallas,TX,75201,"United States",SHG0997877L7FCM,,08/11/2016,,FEDEX,701542223973,,08/16/2016
013008,6000382303,5239425,07/25/2016,07/25/2016,"PA House of Reps DIT",3M2-00001,8100,1.00,3M2-00005,Standard,"617 Main Capitol Bldg",Harrisburg,PA,17120,"United States",SHG0997879L7FJA,,08/19/2016,,FEDEX,701542225174,,08/23/2016
013007,6000382292,90725488,07/25/2016,07/25/2016,"Aztek Technologies LTD.",3M2-00002,8600,1.00,3M2-00005,Standard,"12 Abba Hilel Silver st.",Lod,,7129409,Israel,SHG0997877L7FC7,,08/12/2016,DAP,DHL,5134164394,08/15/2016,08/25/2016
013006,6000382263,85479888,07/25/2016,07/25/2016,ADEO,3M2-00001,8100,1.00,3M2-00005,Standard,"Fetih Mah. Tahralı Sk. Tahrali Site",ISTANBUL,,34000,Turkey,SHG0997879L7FJ9,,08/19/2016,DAP,DHL,5134164534,08/22/2016,09/01/2016
013005,6000382239,89833477,07/25/2016,07/25/2016,"The Marketing Store Worldwide (Asia, ATTN: Mr. Jacob Wu",3M2-00001,8100,1.00,3M2-00005,Standard,"22 Wan Lung Road, Po Lam, Tseun Kwa","Hong Kong",,,"Hong Kong",SHG0997879L7FHP,,08/19/2016,DAP,DHL,5134164464,08/23/2016,08/23/2016
013004,6000382126,66229897,07/22/2016,08/03/2016,"Verizon Business - Den 5 C/O Andrew, ATTN:David Tinsley",3M2-00001,8100,2.00,3M2-00005,Standard,"335 Inverness Drive South",Englewood,CO,80112,"United States","SHG0997879L7ES7
SHG0997879L7ES2",,08/12/2016,,FEDEX,701542223860,,08/16/2016
013003,6000382091,85864855,07/22/2016,07/22/2016,"TATA Consultancy Services M Sdn Bhd",3M2-00002,8600,2.00,3M2-00005,Standard,"199, Jalan Tun Razak Suite 21-16, L",Kualalumpur,.,50400,Malaysia,"SHG0997877L7F43
SHG0997877L7FAR",,08/11/2016,DAP,DHL,5134164346,08/16/2016,02/13/2017
013002,6000382092,9032171,07/22/2016,07/22/2016,"New Zealand Fire Service",3M2-00002,8600,1.00,3M2-00006,Premium,"Level 12, No 80 The Terrace",Wellington,WGN,6011,"New Zealand",SHG0997877L7FC9,,08/12/2016,DAP,DHL,5134164416,08/16/2016,08/16/2016
013001,6000382081,84863686,07/22/2016,07/22/2016,"Sol-Tec Ltd",3M2-00002,8600,4.00,3M2-00006,Premium,"Thames Court 2 Richfield Avenue",Reading,,"RG1 8EQ","United Kingdom","SHG0997877L7FFC
SHG0997877L7FCR
SHG0997877L7FAK
SHG0997877L7FCS",,08/11/2016,DAP,DHL,5134164313,08/13/2016,08/15/2016
012999,97541220,N/A,07/22/2016,,"Attn: Syed U, Ali",3M2-00001,8100,2.00,,,"Microsoft c/o CyrusOne, 9554 Westover Hills Blvd, Building: SN5SANANTO, Room- Breakroom","San Antonio",TX,78521,"United States","SHG0997879L7FH8
SHG0997879L7FH4",,08/19/2016,,FEDEX,701542225152,08/24/2016,08/24/2016
012998,97522873,N/A,07/22/2016,,"Attn: Jaime A, Larco",3M2-00001,8100,1.00,,,"44490 Chilum Place, Building- BL6BLUERID","Ashburn ",VA,20147,"United States",SHG0997879L7FHX,,08/19/2016,,FEDEX,701542225303,,08/24/2016
012997,6000381775,62392162,07/21/2016,07/22/2016,"Widex A/S",3M2-00002,8600,3.00,3M2-00006,Premium,"Nymøllevej 6",Lynge,,3540,Denmark,"SHG0997877L7F2T
SHG0997877L7F7K
SHG0997877L7F5N",,08/11/2016,DDP,DHL,5134164324,08/15/2016,08/22/2016
012996,6000381741,63379859,07/21/2016,07/22/2016,"Exsa SA",3M2-00001,8100,1.00,3M2-00006,Premium,"Calle Begonias 415 - San Isidro",Lima,LIM,LIMA27,Peru,SHG0997879L7FHA,,08/23/2016,DAP,DHL,5134164453,08/27/2016,09/08/2016
012995,6000381621,63230198,07/20/2016,07/21/2016,"Maryland-National Capital Park and, ATTN: Len Pettiford",3M2-00001,8100,1.00,3M2-00005,Standard,"6611 Kenilworth Avenue #201",Riverdale,MD,20737,"United States",SHG0997879L7FHN,,08/19/2016,,FEDEX,701542225185,,08/24/2016
